ts_utc,price,size,taker_side_raw,minute,mid_prevailing,sign,signed_size
2026-02-28 14:03:57.823375+00:00,0.17,500.0,yes,2026-02-28 14:03:00+00:00,0.14,1,500.0
2026-02-28 14:03:57.823375+00:00,0.16,206.0,yes,2026-02-28 14:03:00+00:00,0.14,1,206.0
2026-02-28 14:03:57.823375+00:00,0.17,1242.0,yes,2026-02-28 14:03:00+00:00,0.14,1,1242.0
2026-02-28 14:03:57.823375+00:00,0.16,55.0,yes,2026-02-28 14:03:00+00:00,0.14,1,55.0
2026-02-28 14:04:01.299651+00:00,0.18,1050.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,1050.0
2026-02-28 14:04:02.481789+00:00,0.18,133.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,133.0
2026-02-28 14:04:03.220043+00:00,0.16,10.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-10.0
2026-02-28 14:04:03.938667+00:00,0.16,7.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-7.0
2026-02-28 14:04:07.157544+00:00,0.1,179.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-179.0
2026-02-28 14:04:07.157544+00:00,0.11,500.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-500.0
2026-02-28 14:04:07.157544+00:00,0.14,5000.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-5000.0
2026-02-28 14:04:07.157544+00:00,0.1,54.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-54.0
2026-02-28 14:04:07.157544+00:00,0.11,20.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-20.0
2026-02-28 14:04:07.157544+00:00,0.16,1483.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-1483.0
2026-02-28 14:04:07.157544+00:00,0.15,55.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-55.0
2026-02-28 14:04:07.157544+00:00,0.1,3503.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-3503.0
2026-02-28 14:04:07.157544+00:00,0.1,706.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-706.0
2026-02-28 14:04:07.157544+00:00,0.1,1000.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-1000.0
2026-02-28 14:04:08.123390+00:00,0.17,24.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,24.0
2026-02-28 14:04:08.123390+00:00,0.16,59.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,59.0
2026-02-28 14:04:08.123390+00:00,0.16,55.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,55.0
2026-02-28 14:04:08.747923+00:00,0.16,21.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,21.0
2026-02-28 14:04:08.747923+00:00,0.15,33.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,33.0
2026-02-28 14:04:10.456633+00:00,0.17,500.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,500.0
2026-02-28 14:04:10.456633+00:00,0.17,24.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,24.0
2026-02-28 14:04:10.456633+00:00,0.17,4976.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,4976.0
2026-02-28 14:04:10.456633+00:00,0.17,2000.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,2000.0
2026-02-28 14:04:12.316776+00:00,0.18,10.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,10.0
2026-02-28 14:04:13.893493+00:00,0.16,2946.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-2946.0
2026-02-28 14:04:13.893493+00:00,0.17,33.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-33.0
2026-02-28 14:04:15.253439+00:00,0.16,100.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,100.0
2026-02-28 14:04:15.382626+00:00,0.12,50.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-50.0
2026-02-28 14:04:15.382626+00:00,0.12,55.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-55.0
2026-02-28 14:04:15.382626+00:00,0.12,26.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-26.0
2026-02-28 14:04:15.382626+00:00,0.13,38.0,no,2026-02-28 14:04:00+00:00,0.16999999999999998,-1,-38.0
2026-02-28 14:04:16.237729+00:00,0.15,31.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,31.0
2026-02-28 14:04:16.237729+00:00,0.14,19.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,19.0
2026-02-28 14:04:17.474561+00:00,0.18,24079.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,24079.0
2026-02-28 14:04:17.474561+00:00,0.16,1921.0,yes,2026-02-28 14:04:00+00:00,0.16999999999999998,1,1921.0
